network_frequency,share_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,FinishTime,TotalBandWidth,Topo
2,36,40.31434063821607,2951.4513549804688,15109,56,55.363226775370094,1020.6577535962301,6179,26168,95.67756741358616,9x4
2,36,47.69864166869312,1093.0702362060547,7844,60,53.609224057338736,1152.8873387896826,6179,22154,101.30786572603185,4x9
2,64,33.25012683916793,9887.690246582031,15933,64,56.447118013781036,728.9385850694445,5275,31697,89.69724485294897,4x5
2,60,32.33351834720938,9770.588394165039,16670,64,55.79416216216216,762.2500775049604,5743,32591,88.12768050937154,5x4
2,40,42.31883122124465,1084.2089233398438,12267,56,51.9472571716155,1519.5362258184523,7730,24936,94.26608839286015,9x4
2,68,33.55980156825092,9616.918533325195,15640,64,56.30547676194632,765.6459573412699,5372,31404,89.86527833019724,4x5
2,40,50.11796787202512,747.0388488769531,6403,60,52.577017114914426,1243.1714564732142,6534,21093,102.69498498693955,4x9
2,64,32.844980422866094,9856.451248168945,16366,64,56.60188637859179,681.2256479414683,5339,32087,89.44686680145789,5x4
2,44,38.25942277520342,2356.636947631836,17666,56,53.99905833115354,1175.864521329365,7082,27565,92.25848110635695,9x4
2,72,33.950979439857534,9116.667572021484,15111,64,54.65960601567465,752.5116567460317,5852,31044,88.61058545553217,4x5
2,68,32.71381773936917,9344.558944702148,16467,64,55.538983050847456,724.9523499503969,5706,32217,88.25280079021663,5x4
2,44,47.7333894856493,964.4261932373047,9839,60,53.17836166924266,1233.7058996775793,6143,22138,100.91175115489196,4x9
2,72,33.60282006088768,9389.019439697266,15875,64,56.36697247706422,739.7407924107143,5369,31365,89.9697925379519,5x4
2,24,32.63135619592955,10456.087829589844,16248,68,57.188320682586294,719.4622085813492,4870,32293,89.81967687851585,4x5
2,48,40.767310757746586,1843.2313995361328,15101,56,55.410779471762936,1299.9261377728174,6902,25879,96.17809022950952,9x4
2,48,46.894289099651836,801.4503631591797,10645,60,52.81645602005833,1235.3685670882937,6342,22531,99.71074511971017,4x9
2,28,33.11780683469143,9951.638946533203,15683,68,56.20736223045088,755.8687531001984,5387,31821,89.32516906514232,4x5
2,24,31.850312860701052,9831.295593261719,17090,68,55.62578141840914,726.8961898561508,5772,33082,87.47609427911019,5x4
2,52,48.861300065213406,717.57080078125,7812,60,52.56898395721925,1263.614025297619,6655,21631,101.43028402243266,4x9
2,52,39.71728343623347,1662.6230773925781,16089,56,53.36807817589577,1354.761021205357,7283,26559,93.08536161212925,9x4
2,32,33.57484550606769,10016.318557739258,15603,68,56.838766519823785,766.8458891369048,5090,31390,90.41361202589147,4x5
2,28,32.23313147459346,9567.408309936523,16951,68,54.80180514998673,747.553462921627,6186,32691,87.03493662458018,5x4
2,56,50.52860636404996,701.0998382568359,6176,60,52.64137086903305,1262.598415798611,6538,20923,103.16997723308302,4x9
2,32,32.88205964439148,9896.366134643555,16025,68,55.649773560491695,743.766834077381,5754,32050,88.53183320488318,5x4
2,36,32.52306069910983,10547.974822998047,16029,68,57.046092627390294,726.0625930059524,5015,32400,89.56915332650013,4x5
2,56,38.36440801990341,1799.781234741211,17609,56,53.737609329446066,1331.5026041666667,7293,27490,92.10201734934947,9x4
2,60,49.11308778948495,746.6971435546875,6920,60,52.98998921915909,1262.0779699900793,6650,21521,102.10307700864405,4x9
2,36,32.49584727903806,9514.425735473633,16388,68,54.515263547058204,766.1305803571429,6169,32430,87.01111082609626,5x4
2,40,31.944432597105866,10486.059310913086,16948,68,56.49655172413793,765.3546161954365,5289,32985,88.4409843212438,4x5
2,60,44.58420851226668,1513.584701538086,12524,56,54.79889573157783,1403.5123387896826,6899,23677,99.38310424384451,9x4
2,40,32.6903603940641,9616.88752746582,16177,68,55.2151492457473,743.9763454861111,5947,32240,87.9055096398114,5x4
2,44,33.04579118212474,10562.394989013672,15817,68,57.128182421961476,739.2530846974206,4966,31890,90.17397360408621,4x5
2,64,49.789502048202564,630.456787109375,7642,60,52.4141573147819,1318.347408234127,6637,21231,102.20365936298447,4x9
2,64,38.81889530579002,2063.3329162597656,16362,56,51.11632744020205,1192.7542317708333,8669,27170,89.93522274599206,9x4
2,44,32.47370703004026,9279.723052978516,16684,68,54.28874980276653,755.5492931547619,6207,32450,86.76245683280679,5x4
2,48,33.45700520085511,9544.949600219727,15913,68,55.990886899918635,744.3740854414683,5462,31500,89.44789210077374,4x5
2,68,49.79186674800629,785.4838104248047,7266,60,53.01993014177111,1270.0829613095239,6400,21230,102.81179688977741,4x9
2,68,41.94304,1190.717788696289,14092,56,54.16908947782734,1527.2819320436508,7442,25158,96.11212947782735,9x4
2,48,33.20274848801495,9193.198181152344,16300,68,55.36619642761358,767.8725973462301,5868,31743,88.56894491562852,5x4
2,52,31.86773644541697,10704.166534423828,16838,68,56.608094768015796,721.606677827381,5225,33063,88.47583121343277,4x5
2,72,50.00322845729721,599.7037811279297,7604,60,52.19153562218739,1310.4903118799602,6459,21141,102.1947640794846,4x9
2,52,32.93266331658292,9551.623779296875,16208,68,55.77004538577912,728.53515625,5655,32002,88.70270870236203,5x4
2,56,32.96890426033642,9916.18928527832,16069,68,56.268643698211946,747.948986235119,5253,31964,89.23754795854836,4x5
2,72,42.997334645507856,1654.3042449951172,13209,56,55.012098278526885,1398.330822172619,6810,24545,98.00943292403474,9x4
2,24,44.38482947418187,1054.5399169921875,13019,64,53.838514500312954,1213.3040984623017,6386,23795,98.22334397449482,4x9
2,56,32.52003473514452,9519.261596679688,16620,68,55.604805257770835,737.0631045386905,5740,32405,88.12483999291535,5x4
2,60,33.25434479259165,9664.490814208984,16519,68,56.68892794376099,765.8868427579365,5152,31691,89.94327273635264,4x5
2,24,43.676107964012,2162.8108825683594,13500,60,55.31279138309844,1245.936306423611,6794,24166,98.98889934711045,9x4
2,28,47.20467455548466,739.4949951171875,9324,64,52.786744400122735,1261.9685949900793,6542,22384,99.9914189556074,4x9
2,60,31.23923017338974,10362.17953491211,17669,68,55.89991876523152,709.1823226686508,5666,33726,87.13914893862126,5x4
2,64,32.830583299414506,9675.89714050293,16302,68,56.49655172413793,758.5786985367064,5260,32098,89.32713502355244,4x5
2,28,42.68577244046408,1789.1878967285156,12789,60,53.58139534883721,1301.6539093501983,7119,24723,96.26716778930128,9x4
2,32,48.80670726925301,741.4227752685547,8167,64,52.419480981158905,1266.1890190972222,6655,21655,101.22618825041192,4x9
2,64,32.71994258432927,9364.093826293945,16438,68,55.363226775370094,753.4886222718254,5807,32214,88.08316935969935,5x4
2,68,33.06142010341783,9987.32583618164,15650,68,56.10348950972932,762.8311476934524,5350,31875,89.16490961314716,4x5
2,68,33.515821773317136,9111.933868408203,16430,68,54.495116414128084,756.4606584821429,6212,31446,88.01093818744522,5x4
2,72,32.574588381484936,9755.783706665039,16574,68,55.881760597693685,734.4344928075396,5453,32350,88.45634897917861,4x5
2,32,42.623307995609935,1713.2479705810547,14085,60,53.44268406337372,1326.9739583333333,7346,24759,96.06599205898365,9x4
2,36,48.066036386495554,1303.635757446289,9674,64,54.97693741677763,1125.2533017113096,5482,21986,103.04297380327318,4x9
2,72,32.5796489047693,9332.516571044922,16732,68,55.23287671232877,727.4684399801587,5854,32345,87.81252561709806,5x4
2,24,33.31668414196295,9688.705337524414,16629,72,56.23798627002288,709.5601748511905,5258,31632,89.55467041198582,4x5
2,40,51.87368246358789,661.6614074707031,6582,64,52.903080313669214,1256.0956411210318,6276,20385,104.7767627772571,4x9
2,36,44.3860480866915,1656.1733703613281,11991,60,53.085373379962974,1301.918697296627,6587,23782,97.47142146665448,9x4
2,24,33.59528386518006,9132.899444580078,16069,72,54.909671241621446,778.0462084573413,6025,31372,88.5049551068015,5x4
2,28,33.51367936589108,9447.004287719727,15824,72,55.50016130766749,745.6022445436508,5561,31447,89.01384067355858,4x5
2,44,46.212156124765734,727.0133972167969,10456,64,52.786744400122735,1263.136734250992,6579,22861,98.99890052488847,4x9
2,40,42.13348334471812,1782.5797882080078,11107,60,52.167795410896595,1301.675285218254,7388,25045,94.30127875561472,9x4
2,28,32.99899295065458,9624.135208129883,16078,72,56.271711279507166,763.7906901041666,5604,31936,89.27070423016175,5x4
2,32,33.06663302954811,9556.478317260742,16573,72,55.89991876523152,733.6456473214286,5399,31870,88.96655179477963,4x5
2,48,51.0303432785462,667.9819946289062,7674,64,52.64405569439486,1269.1580636160713,6638,20719,103.67439897294105,4x9
2,32,33.40797145314939,9167.876541137695,16159,72,55.41672930312466,789.0491691468254,5862,31551,88.82470075627405,5x4
2,36,32.06262230919765,9750.861328125,16862,72,56.11568989888007,741.1036241319445,5453,32863,88.17831220807773,4x5
2,44,43.8404548875324,1000.2299652099609,12158,60,52.83538083538083,1545.4473741319443,7245,24076,96.67583572291323,9x4
2,52,49.57056242192325,684.6510467529297,8825,64,52.867854947756605,1289.6591021825398,6686,21324,102.43841736967985,4x9
2,36,33.16389398443924,9255.279891967773,16328,72,55.31279138309844,773.7213851686508,5866,31778,88.47668536753768,5x4
2,40,33.56302413417835,9370.982925415039,15532,72,55.58384491114701,756.5187562003969,5493,31401,89.14686904532536,4x5
2,48,44.09116138255824,1141.4905548095703,10580,60,52.157251136937845,1467.7977430555557,8006,23940,96.24841251949609,9x4
2,40,32.507936507936506,9630.83381652832,16472,72,55.993924270369966,728.8770151289683,5621,32416,88.50186077830648,5x4
2,44,33.73253981019784,9323.977935791016,15575,72,55.74594944912508,750.621822296627,5491,31245,89.47848925932291,4x5
2,56,49.938918116661334,743.9832000732422,7349,64,52.840790416709325,1291.7966889880952,6504,21168,102.77970853337067,4x9
2,52,44.00419656720803,1449.9148559570312,12555,60,53.29368029739777,1398.2501705109128,7870,23987,97.2978768646058,9x4
2,44,33.57162066978293,9264.811050415039,16215,72,55.776072625094564,744.9299975198413,5732,31394,89.3476932948775,5x4
2,48,33.66647402555705,9130.416732788086,15390,72,55.23287671232877,759.3722253224206,5698,31305,88.89935073788581,4x5
2,60,49.51203567362196,724.7361450195312,8118,64,52.83267646005016,1292.5542999751983,6641,21349,102.34471213367212,4x9
2,56,44.39920396324681,1664.4162292480469,13250,60,55.2151492457473,1315.3534071180557,6743,23775,99.61435320899412,9x4
2,48,32.873812584255575,9436.181533813477,16303,72,55.90597411038293,751.6327194940476,5690,32062,88.7797866946385,5x4
2,52,33.49441001724909,9625.571380615234,15448,72,56.515111695137975,756.363033234127,5240,31465,90.00952171238706,4x5
2,64,51.33267795353733,670.4869995117188,7317,64,52.71126544786028,1272.0828373015872,6206,20598,104.0439434013976,4x9
2,52,33.35059317451735,9204.851684570312,15946,72,55.70683792973177,766.4667658730159,5773,31601,89.05743110424912,5x4
2,56,33.42501035988652,9286.23666381836,16002,72,55.36619642761358,753.6170324900794,5634,31530,88.7912067875001,4x5
2,60,41.62998253136414,821.9939575195312,12603,60,51.34772659436872,1636.1336030505952,8367,25346,92.97770912573287,9x4
2,68,50.17313399140302,702.6163940429688,7050,64,52.534201954397396,1321.8148716517858,6510,21070,102.70733594580042,4x9
2,56,33.260673729619995,9225.986999511719,16170,72,56.04865334491746,769.859375,5726,31689,89.30932707453746,5x4
2,60,33.410100366417076,9396.707870483398,15323,72,56.43477310005468,757.2513020833334,5355,31544,89.84487346647175,4x5
2,64,37.986378785683236,2308.532516479492,17919,60,52.39021419145264,1226.281963045635,8512,27762,90.37659297713589,9x4
2,72,50.73400416357592,616.7824554443359,6447,64,52.27612053684477,1314.3581969246031,6502,20839,103.01012470042069,4x9
2,60,32.967867697918635,9411.813995361328,16191,72,55.512100677637946,742.4960007440476,5829,31966,88.47996837555658,5x4
2,64,34.06790344065759,9121.182022094727,15270,72,55.147299246674145,738.8612196180555,5733,30938,89.21520268733173,4x5
2,24,50.192350685542245,894.3289337158203,7131,68,53.318456531845655,1222.1283482142858,5882,21062,103.5108072173879,4x9
2,68,46.25390383767093,738.9009704589844,8267,60,51.15179146637593,1558.814174107143,8396,22828,97.40569530404687,9x4
2,64,33.867639934110656,9406.336990356445,15394,72,56.348509662626924,758.5521298363095,5565,31122,90.21614959673758,5x4
2,68,32.550319736760414,9768.88053894043,16620,72,55.924148019721514,734.4669518849206,5453,32377,88.47446775648193,4x5
2,68,32.691379579111455,9262.517013549805,16396,72,55.15908726553733,752.0306144593254,5872,32235,87.85046684464879,5x4
2,28,49.53308937510728,638.2709045410156,8167,68,52.62795084892672,1308.1888020833333,6365,21340,102.161040224034,4x9
2,72,33.89610473573622,9136.938491821289,15461,72,55.20333725532142,771.7996496775794,5656,31094,89.09944199105765,4x5
2,72,39.11429424052522,1798.5738677978516,13974,60,48.98637938398746,1262.7489614335318,9267,26966,88.10067362451268,9x4
2,72,33.30398602509131,9390.04557800293,15841,72,55.655774830152055,758.3652653769841,5769,31645,88.95976085524336,5x4
2,32,50.93860356535823,648.2595672607422,7644,68,52.49679584986268,1304.933578249008,6596,20756,103.4353994152209,4x9
2,24,41.917889266440135,1910.3101806640625,15305,64,55.410779471762936,1265.041728670635,6470,25173,97.32866873820308,9x4
2,36,49.87477298812794,670.6746520996094,7354,68,52.552925003818544,1297.8013082837301,6870,21195,102.42769799194647,4x9
2,28,42.70837406321277,1004.4118499755859,13339,64,51.74672883140322,1590.4575737847222,7795,24710,94.45510289461599,9x4
2,40,49.25846566980519,721.6435546875,7277,68,52.71934215230604,1296.2066592261904,6574,21458,101.97780782211123,4x9
2,32,41.11740255666222,1465.2366027832031,13973,64,52.77864703175334,1505.5542379712301,7798,25660,93.89604958841556,9x4
2,44,51.11742874570334,599.4356689453125,6114,68,52.34239350912779,1321.765842013889,6612,20684,103.45982225483112,4x9
2,36,43.985737656780906,1093.1628875732422,10904,64,51.36050156739812,1541.7121155753969,7696,23997,95.34623922417902,9x4
2,48,50.134744713942744,772.8250274658203,7445,68,52.96551724137931,1245.7491009424602,6636,21086,103.10026195532205,4x9
2,40,43.290232020477255,2420.0142974853516,13351,64,56.53058765540281,1146.2938368055557,6534,24380,99.82081967588007,9x4
2,52,49.70923568269776,788.8678894042969,7982,68,52.85702580909464,1271.2250434027778,6199,21265,102.5662614917924,4x9
2,44,41.89611634968835,1490.2725677490234,14085,64,53.95107673008572,1446.6975756448412,7044,25186,95.84719307977406,9x4
2,56,49.274671912798425,740.0500640869141,7110,68,52.851612903225806,1263.882843501984,6185,21451,102.12628481602422,4x9
2,60,49.50969747820317,633.503662109375,6713,68,52.42746850873628,1313.9474516369048,6353,21350,101.93716598693945,4x9
2,48,42.91814014407335,1157.0431213378906,13066,64,53.24969046636401,1593.0989738343253,7798,24590,96.16783061043736,9x4
2,64,48.66397991214949,754.4188232421875,9651,68,52.94649910233393,1276.159458705357,6551,21718,101.61047901448342,4x9
2,52,43.947024308466055,1289.0823822021484,11195,64,51.30433918186789,1490.188988095238,7924,24018,95.25136349033394,9x4
2,68,50.06770464913871,683.1061553955078,7807,68,52.740892136324156,1283.721214657738,6482,21114,102.80859678546287,4x9
2,56,41.36231312374265,1916.7591552734375,15547,64,53.98211390617646,1265.0992683531747,6440,25509,95.3444270299191,9x4
2,72,51.50922367746505,602.4666137695312,7121,68,52.54489920586439,1303.0067274305557,6365,20528,104.05412288332944,4x9
2,60,37.99876789273419,2423.0494384765625,17827,64,52.6467407936346,1202.9840029761904,8324,27753,90.6455086863688,9x4
2,24,50.93365405791182,658.1460266113281,7410,72,52.443450868814146,1265.3977864583333,6286,20758,103.37710492672596,4x9
2,64,42.72055408433489,973.1998596191406,11629,64,52.42480572908731,1593.2650049603174,7770,24703,95.1453598134222,9x4
2,28,50.409557218717175,686.7672729492188,7783,72,52.70050035739814,1272.7152622767858,6617,20972,103.11005757611531,4x9
2,68,41.998477990948054,1437.5948791503906,15270,64,55.100197512411256,1412.412806919643,6893,25125,97.09867550335932,9x4
2,32,48.517593847032565,914.4950866699219,8468,72,53.48976524848422,1231.9176742311508,5952,21783,102.00735909551679,4x9
2,72,40.72930666148767,1080.0002899169922,13637,64,51.881980397084696,1518.1104755704366,8147,25904,92.61128705857237,9x4
2,36,49.806059665218704,659.8472900390625,7399,72,52.29995946493717,1305.230189732143,6547,21225,102.10601913015587,4x9
2,40,46.140970908642174,730.5883941650391,10692,72,52.55827689800906,1281.753162202381,6445,22896,98.69924780665124,4x9
2,24,41.48176279768969,2477.199981689453,15945,68,54.47785929170845,1226.2904265873017,6903,25436,95.95962208939814,9x4
2,44,50.63109694961464,621.1603698730469,6071,72,52.23908092514803,1305.3007192460318,6601,20881,102.87017787476267,4x9
2,28,46.0265121587218,769.7853851318359,9454,68,50.87195662888122,1616.8155691964287,8336,60000,96.89846878760302,9x4
2,48,49.563531907351404,670.9689636230469,7410,72,52.61990212071778,1295.3524770585318,6267,21327,102.18343402806919,4x9
2,32,39.52267159172289,1404.0193634033203,15679,68,52.448780487804875,1395.3218625992063,7909,26689,91.97145207952777,9x4
2,52,48.92514622289342,645.6948089599609,7950,72,52.329125475285174,1317.2364056299602,6377,21603,101.2542716981786,4x9
2,56,51.745664361951846,624.8671417236328,6765,72,52.419480981158905,1304.8328218005952,6194,20435,104.16514534311075,4x9
2,36,41.256531318854265,1835.7396240234375,16175,68,53.52027377372187,1285.6489800347222,7139,25574,94.77680509257613,9x4
2,60,50.23082826917878,621.2246704101562,7325,72,52.462109275730626,1281.998263888889,6426,21048,102.6929375449094,4x9
2,40,41.18523173605656,1709.2980346679688,15351,68,55.58384491114701,1370.7537357390872,6790,25618,96.76907664720358,9x4
2,64,50.721731374257885,729.2028198242188,6883,72,52.727421332243566,1253.9393136160713,6426,20844,103.44915270650145,4x9
2,44,44.533084175656164,1540.5838317871094,12308,68,54.71465677179963,1436.7496589781747,7013,23704,99.2477409474558,9x4
2,68,50.436233679071194,595.1947479248047,7091,72,52.28936170212766,1303.1351996527778,6432,20961,102.72559538119884,4x9
2,48,40.06021012416428,923.0516204833984,15098,68,50.99762845849802,1567.5366598462301,8680,26333,91.0578385826623,9x4
2,72,49.5447936146381,594.6834106445312,7118,72,52.32116788321168,1309.971664186508,6530,21335,101.86596149784978,4x9
2,52,44.576627130893165,1008.3975067138672,10722,68,52.805647925512865,1560.5786675347222,7479,23681,97.38227505640603,9x4
2,56,40.63775529977134,870.3805847167969,13885,68,51.8298769771529,1571.3203900049602,8055,25961,92.46763227692423,9x4
2,60,43.95439302481556,795.1699371337891,12688,68,51.76229878140514,1613.7628348214287,8153,24014,95.7166918062207,9x4
2,64,44.06336933226877,2168.287811279297,13248,68,57.264466019417476,1221.7852182539682,6375,23955,101.32783535168625,9x4
2,68,40.03726613211149,1222.2310028076172,15732,68,53.36256009926071,1525.3202659970239,7776,26348,93.3998262313722,9x4
2,72,44.91266543881441,1456.3190612792969,12057,68,53.718032786885246,1355.2856057787699,7532,23505,98.63069822569966,9x4
2,24,41.476840314860965,1435.9422149658203,11699,72,51.01275081545913,1388.417488219246,8425,25439,92.4895911303201,9x4
2,28,42.99380868424289,2064.3882751464844,10734,72,53.85817897208453,1147.6335875496031,6407,24547,96.85198765632742,9x4
2,32,44.461329715061055,1073.478271484375,9391,72,50.78435424354244,1433.150886656746,8115,23742,95.2456839586035,9x4
2,36,45.99219264002807,1527.661392211914,10310,72,53.9144424131627,1281.832279265873,6344,22957,99.90663505319077,9x4
2,40,44.724930688846236,994.7304992675781,10554,72,52.770552147239265,1520.7959914434523,8032,23607,97.4954828360855,9x4
2,44,45.253808640110485,1034.2463989257812,9646,72,51.79086803813347,1522.7391338045634,7410,23329,97.04467667824395,9x4
2,48,44.055964035124575,1402.0916900634766,11327,72,53.041726618705034,1433.6849888392858,8100,23960,97.0976906538296,9x4
2,52,45.38504155124654,886.7281036376953,9722,72,52.18625815258608,1620.7872643849207,7762,23262,97.57129970383261,9x4
2,56,40.22464324075495,2313.993423461914,13969,72,51.480897755610975,1137.7523096478174,7524,26230,91.70554099636593,9x4
2,60,39.57487922705314,1355.1477661132812,14625,72,49.9996124782019,1448.454830109127,9109,26655,89.57449170525504,9x4
2,64,41.272770211761,944.1867980957031,14672,72,52.884106978173996,1595.9638051835318,7766,25564,94.15687718993499,9x4
2,68,43.51660026560425,1066.3699493408203,11972,72,52.62795084892672,1531.792751736111,7666,24254,96.14455111453097,9x4
2,72,38.16195363394839,883.6743469238281,16353,72,49.634160415464514,1585.161861359127,8966,27637,87.7961140494129,9x4
