req_id,dma_id,ddr_id,cmd,issue_time,sn_receive_time,sn_send_data,ack_time,read_flit_recv,write_flit_recv,BW
1,0,0,R,0.00,40.00,195.00,,235.00;235.50,,1.0870488322717622
2,0,0,R,1.00,41.00,196.00,,236.00;236.50,,2.1649048625792813
3,0,0,R,2.00,42.00,197.00,,237.00;237.50,,3.2336842105263157
4,0,0,R,3.00,43.00,198.00,,238.00;238.50,,4.29350104821803
5,0,0,R,4.00,44.00,199.00,,239.00;239.50,,5.34446764091858
6,0,0,R,5.00,45.00,200.00,,240.00;240.50,,6.386694386694387
7,0,0,R,6.00,46.00,201.00,,241.00;241.50,,7.420289855072464
8,0,0,R,7.00,47.00,202.00,,242.00;242.50,,8.445360824742268
9,0,0,R,8.00,48.00,203.00,,243.00;243.50,,9.462012320328542
10,0,0,R,9.00,49.00,204.00,,244.00;244.50,,10.47034764826176
11,0,0,R,10.00,50.00,205.00,,245.00;245.50,,11.470468431771893
12,0,0,R,11.00,51.00,206.00,,246.00;246.50,,12.462474645030426
13,0,0,R,12.00,52.00,207.00,,247.00;247.50,,13.446464646464646
14,0,0,R,13.00,53.00,208.00,,248.00;248.50,,14.422535211267606
15,0,0,R,14.00,54.00,209.00,,249.00;249.50,,15.390781563126252
16,0,0,R,15.00,55.00,210.00,,250.00;250.50,,16.35129740518962
17,1,0,R,16.00,56.00,211.00,,251.00;251.50,,17.30417495029821
18,1,0,R,17.00,57.00,212.00,,252.00;252.50,,18.249504950495048
19,1,0,R,18.00,58.00,213.00,,253.00;253.50,,19.187376725838263
20,1,0,R,19.00,59.00,214.00,,254.00;254.50,,20.11787819253438
21,1,0,R,20.00,60.00,215.00,,255.00;255.50,,21.041095890410958
22,1,0,R,21.00,61.00,216.00,,256.00;256.50,,21.957115009746587
23,1,0,R,22.00,62.00,217.00,,257.00;257.50,,22.866019417475727
24,1,0,R,23.00,63.00,218.00,,258.00;258.50,,23.7678916827853
25,1,0,R,24.00,64.00,219.00,,259.00;259.50,,24.66281310211946
26,1,0,R,25.00,65.00,220.00,,260.00;260.50,,25.550863723608444
27,1,0,R,26.00,66.00,221.00,,261.00;261.50,,26.432122370936902
28,1,0,R,27.00,67.00,222.00,,262.00;262.50,,27.30666666666667
29,1,0,R,28.00,68.00,223.00,,263.00;263.50,,28.174573055028464
30,1,0,R,29.00,69.00,224.00,,264.00;264.50,,29.035916824196597
31,1,0,R,30.00,70.00,225.00,,265.00;265.50,,29.890772128060263
32,1,0,R,31.00,71.00,226.00,,266.00;266.50,,30.73921200750469
33,0,0,R,236.00,276.00,431.00,,471.00;471.50,,17.91728525980912
34,0,0,R,237.00,277.00,432.00,,472.00;472.50,,18.42116402116402
35,0,0,R,238.00,278.00,433.00,,473.00;473.50,,18.922914466737065
36,0,0,R,239.00,279.00,434.00,,474.00;474.50,,19.42255005268704
37,0,0,R,240.00,280.00,435.00,,475.00;475.50,,19.920084121976867
38,0,0,R,241.00,281.00,436.00,,476.00;476.50,,20.415529905561385
39,0,0,R,242.00,282.00,437.00,,477.00;477.50,,20.90890052356021
40,0,0,R,243.00,283.00,438.00,,478.00;478.50,,21.400208986415883
41,0,0,R,244.00,284.00,439.00,,479.00;479.50,,21.88946819603754
42,0,0,R,245.00,285.00,440.00,,480.00;480.50,,22.37669094693028
43,0,0,R,246.00,286.00,441.00,,481.00;481.50,,22.86188992731049
44,0,0,R,247.00,287.00,442.00,,482.00;482.50,,23.345077720207254
45,0,0,R,248.00,288.00,443.00,,483.00;483.50,,23.826266804550155
46,0,0,R,249.00,289.00,444.00,,484.00;484.50,,24.30546955624355
47,0,0,R,250.00,290.00,445.00,,485.00;485.50,,24.7826982492276
48,0,0,R,251.00,291.00,446.00,,486.00;486.50,,25.257965056526206
49,1,0,R,252.00,292.00,447.00,,487.00;487.50,,25.73128205128205
50,1,0,R,253.00,293.00,448.00,,488.00;488.50,,26.202661207778917
51,1,0,R,254.00,294.00,449.00,,489.00;489.50,,26.67211440245148
52,1,0,R,255.00,295.00,450.00,,490.00;490.50,,27.139653414882773
53,1,0,R,256.00,296.00,451.00,,491.00;491.50,,27.60528992878942
54,1,0,R,257.00,297.00,452.00,,492.00;492.50,,28.069035532994924
55,1,0,R,258.00,298.00,453.00,,493.00;493.50,,28.530901722391086
56,1,0,R,259.00,299.00,454.00,,494.00;494.50,,28.990899898887765
57,1,0,R,260.00,300.00,455.00,,495.00;495.50,,29.44904137235116
58,1,0,R,261.00,301.00,456.00,,496.00;496.50,,29.905337361530716
59,1,0,R,262.00,302.00,457.00,,497.00;497.50,,30.359798994974874
60,1,0,R,263.00,303.00,458.00,,498.00;498.50,,30.812437311935806
61,1,0,R,264.00,304.00,459.00,,499.00;499.50,,31.263263263263262
62,1,0,R,265.00,305.00,460.00,,500.00;500.50,,31.71228771228771
63,1,0,R,266.00,306.00,461.00,,501.00;501.50,,32.15952143569292
64,1,0,R,267.00,307.00,462.00,,502.00;502.50,,32.60497512437811
65,0,0,R,472.00,512.00,667.00,,707.00;707.50,,23.519434628975265
66,0,0,R,473.00,513.00,668.00,,708.00;708.50,,23.84756527875794
67,0,0,R,474.00,514.00,669.00,,709.00;709.50,,24.17477096546864
68,0,0,R,475.00,515.00,670.00,,710.00;710.50,,24.501055594651653
69,0,0,R,476.00,516.00,671.00,,711.00;711.50,,24.82642304989459
70,0,0,R,477.00,517.00,672.00,,712.00;712.50,,25.150877192982456
71,0,0,R,478.00,518.00,673.00,,713.00;713.50,,25.474421864050456
72,0,0,R,479.00,519.00,674.00,,714.00;714.50,,25.79706088173548
73,0,0,R,480.00,520.00,675.00,,715.00;715.50,,26.118798043326347
74,0,0,R,481.00,521.00,676.00,,716.00;716.50,,26.43963712491277
75,0,0,R,482.00,522.00,677.00,,717.00;717.50,,26.7595818815331
76,0,0,R,483.00,523.00,678.00,,718.00;718.50,,27.078636047320806
77,0,0,R,484.00,524.00,679.00,,719.00;719.50,,27.396803335649757
78,0,0,R,485.00,525.00,680.00,,720.00;720.50,,27.71408743927828
79,0,0,R,486.00,526.00,681.00,,721.00;721.50,,28.03049203049203
80,0,0,R,487.00,527.00,682.00,,722.00;722.50,,28.346020761245676
81,1,0,R,488.00,528.00,683.00,,723.00;723.50,,28.660677263303388
82,1,0,R,489.00,529.00,684.00,,724.00;724.50,,28.97446514837819
83,1,0,R,490.00,530.00,685.00,,725.00;725.50,,29.28738800827016
84,1,0,R,491.00,531.00,686.00,,726.00;726.50,,29.59944941500344
85,1,0,R,492.00,532.00,687.00,,727.00;727.50,,29.9106529209622
86,1,0,R,493.00,533.00,688.00,,728.00;728.50,,30.221002059025395
87,1,0,R,494.00,534.00,689.00,,729.00;729.50,,30.53050034270048
88,1,0,R,495.00,535.00,690.00,,730.00;730.50,,30.83915126625599
89,1,0,R,496.00,536.00,691.00,,731.00;731.50,,31.14695830485304
90,1,0,R,497.00,537.00,692.00,,732.00;732.50,,31.453924914675767
91,1,0,R,498.00,538.00,693.00,,733.00;733.50,,31.760054533060668
92,1,0,R,499.00,539.00,694.00,,734.00;734.50,,32.065350578624916
93,1,0,R,500.00,540.00,695.00,,735.00;735.50,,32.36981645139361
94,1,0,R,501.00,541.00,696.00,,736.00;736.50,,32.673455532926
95,1,0,R,502.00,542.00,697.00,,737.00;737.50,,32.97627118644068
96,1,0,R,503.00,543.00,698.00,,738.00;738.50,,33.27826675693974
97,0,0,R,708.00,748.00,903.00,,943.00;943.50,,26.3190249072602
98,0,0,R,709.00,749.00,904.00,,944.00;944.50,,26.562202223398625
99,0,0,R,710.00,750.00,905.00,,945.00;945.50,,26.80486515071391
100,0,0,R,711.00,751.00,906.00,,946.00;946.50,,27.047015319598522
101,0,0,R,712.00,752.00,907.00,,947.00;947.50,,27.288654353562006
102,0,0,R,713.00,753.00,908.00,,948.00;948.50,,27.529783869267263
103,0,0,R,714.00,754.00,909.00,,949.00;949.50,,27.770405476566616
104,0,0,R,715.00,755.00,910.00,,950.00;950.50,,28.01052077853761
105,0,0,R,716.00,756.00,911.00,,951.00;951.50,,28.250131371518655
106,0,0,R,717.00,757.00,912.00,,952.00;952.50,,28.489238845144357
107,0,0,R,718.00,758.00,913.00,,953.00;953.50,,28.727844782380703
108,0,0,R,719.00,759.00,914.00,,954.00;954.50,,28.96595075955998
109,0,0,R,720.00,760.00,915.00,,955.00;955.50,,29.203558346415488
110,0,0,R,721.00,761.00,916.00,,956.00;956.50,,29.440669106116047
111,0,0,R,722.00,762.00,917.00,,957.00;957.50,,29.67728459530026
112,0,0,R,723.00,763.00,918.00,,958.00;958.50,,29.91340636411059
113,1,0,R,724.00,764.00,919.00,,959.00;959.50,,30.149035956227202
114,1,0,R,725.00,765.00,920.00,,960.00;960.50,,30.384174908901613
115,1,0,R,726.00,766.00,921.00,,961.00;961.50,,30.61882475299012
116,1,0,R,727.00,767.00,922.00,,962.00;962.50,,30.852987012987015
117,1,0,R,728.00,768.00,923.00,,963.00;963.50,,31.0866632070576
118,1,0,R,729.00,769.00,924.00,,964.00;964.50,,31.31985484707102
119,1,0,R,730.00,770.00,925.00,,965.00;965.50,,31.552563438632834
120,1,0,R,731.00,771.00,926.00,,966.00;966.50,,31.784790481117433
121,1,0,R,732.00,772.00,927.00,,967.00;967.50,,32.01653746770026
122,1,0,R,733.00,773.00,928.00,,968.00;968.50,,32.24780588538978
123,1,0,R,734.00,774.00,929.00,,969.00;969.50,,32.47859721505931
124,1,0,R,735.00,775.00,930.00,,970.00;970.50,,32.70891293147862
125,1,0,R,736.00,776.00,931.00,,971.00;971.50,,32.93875450334534
126,1,0,R,737.00,777.00,932.00,,972.00;972.50,,33.16812339331619
127,1,0,R,738.00,778.00,933.00,,973.00;973.50,,33.39702105803801
128,1,0,R,739.00,779.00,934.00,,974.00;974.50,,33.62544894817855
129,0,0,R,944.00,984.00,1139.00,,1179.00;1179.50,,27.99830436625689
130,0,0,R,945.00,985.00,1140.00,,1180.00;1180.50,,28.19144430326133
131,0,0,R,946.00,986.00,1141.00,,1181.00;1181.50,,28.384257300042318
132,0,0,R,947.00,987.00,1142.00,,1182.00;1182.50,,28.57674418604651
133,0,0,R,948.00,988.00,1143.00,,1183.00;1183.50,,28.768905787917195
134,0,0,R,949.00,989.00,1144.00,,1184.00;1184.50,,28.96074292950612
135,0,0,R,950.00,990.00,1145.00,,1185.00;1185.50,,29.15225643188528
136,0,0,R,951.00,991.00,1146.00,,1186.00;1186.50,,29.343447113358618
137,0,0,R,952.00,992.00,1147.00,,1187.00;1187.50,,29.534315789473684
138,0,0,R,953.00,993.00,1148.00,,1188.00;1188.50,,29.724863273033236
139,0,0,R,954.00,994.00,1149.00,,1189.00;1189.50,,29.915090374106768
140,0,0,R,955.00,995.00,1150.00,,1190.00;1190.50,,30.104997900042
141,0,0,R,956.00,996.00,1151.00,,1191.00;1191.50,,30.29458665547629
142,0,0,R,957.00,997.00,1152.00,,1192.00;1192.50,,30.483857442348008
143,0,0,R,958.00,998.00,1153.00,,1193.00;1193.50,,30.672811059907833
144,0,0,R,959.00,999.00,1154.00,,1194.00;1194.50,,30.86144830473001
145,1,0,R,960.00,1000.00,1155.00,,1195.00;1195.50,,31.049769970723545
146,1,0,R,961.00,1001.00,1156.00,,1196.00;1196.50,,31.237776849143334
147,1,0,R,962.00,1002.00,1157.00,,1197.00;1197.50,,31.425469728601254
148,1,0,R,963.00,1003.00,1158.00,,1198.00;1198.50,,31.61284939507718
149,1,0,R,964.00,1004.00,1159.00,,1199.00;1199.50,,31.79991663192997
150,1,0,R,965.00,1005.00,1160.00,,1200.00;1200.50,,31.98667221990837
151,1,0,R,966.00,1006.00,1161.00,,1201.00;1201.50,,32.17311693716188
152,1,0,R,967.00,1007.00,1162.00,,1202.00;1202.50,,32.35925155925156
153,1,0,R,968.00,1008.00,1163.00,,1203.00;1203.50,,32.54507685916078
154,1,0,R,969.00,1009.00,1164.00,,1204.00;1204.50,,32.730593607305934
155,1,0,R,970.00,1010.00,1165.00,,1205.00;1205.50,,32.915802571547076
156,1,0,R,971.00,1011.00,1166.00,,1206.00;1206.50,,33.10070451719851
157,1,0,R,972.00,1012.00,1167.00,,1207.00;1207.50,,33.285300207039334
158,1,0,R,973.00,1013.00,1168.00,,1208.00;1208.50,,33.469590401323956
159,1,0,R,974.00,1014.00,1169.00,,1209.00;1209.50,,33.653575857792475
160,1,0,R,975.00,1015.00,1170.00,,1210.00;1210.50,,33.83725733168112
161,0,0,R,1180.00,1220.00,1375.00,,1415.00;1415.50,,29.117626280466265
162,0,0,R,1181.00,1221.00,1376.00,,1416.00;1416.50,,29.27779738792799
163,0,0,R,1182.00,1222.00,1377.00,,1417.00;1417.50,,29.437742504409172
164,0,0,R,1183.00,1223.00,1378.00,,1418.00;1418.50,,29.597462107860416
165,0,0,R,1184.00,1224.00,1379.00,,1419.00;1419.50,,29.756956674885522
166,0,0,R,1185.00,1225.00,1380.00,,1420.00;1420.50,,29.916226680746217
167,0,0,R,1186.00,1226.00,1381.00,,1421.00;1421.50,,30.075272599366865
168,0,0,R,1187.00,1227.00,1382.00,,1422.00;1422.50,,30.23409490333919
169,0,0,R,1188.00,1228.00,1383.00,,1423.00;1423.50,,30.39269406392694
170,0,0,R,1189.00,1229.00,1384.00,,1424.00;1424.50,,30.551070551070552
171,0,0,R,1190.00,1230.00,1385.00,,1425.00;1425.50,,30.709224833391794
172,0,0,R,1191.00,1231.00,1386.00,,1426.00;1426.50,,30.86715737819839
173,0,0,R,1192.00,1232.00,1387.00,,1427.00;1427.50,,31.024868651488617
174,0,0,R,1193.00,1233.00,1388.00,,1428.00;1428.50,,31.182359117955897
175,0,0,R,1194.00,1234.00,1389.00,,1429.00;1429.50,,31.339629240993354
176,0,0,R,1195.00,1235.00,1390.00,,1430.00;1430.50,,31.496679482698358
177,1,0,R,1196.00,1236.00,1391.00,,1431.00;1431.50,,31.653510303877052
178,1,0,R,1197.00,1237.00,1392.00,,1432.00;1432.50,,31.810122164048867
179,1,0,R,1198.00,1238.00,1393.00,,1433.00;1433.50,,31.966515521450994
180,1,0,R,1199.00,1239.00,1394.00,,1434.00;1434.50,,32.122690833042874
181,1,0,R,1200.00,1240.00,1395.00,,1435.00;1435.50,,32.278648554510625
182,1,0,R,1201.00,1241.00,1396.00,,1436.00;1436.50,,32.43438914027149
183,1,0,R,1202.00,1242.00,1397.00,,1437.00;1437.50,,32.58991304347826
184,1,0,R,1203.00,1243.00,1398.00,,1438.00;1438.50,,32.74522071602364
185,1,0,R,1204.00,1244.00,1399.00,,1439.00;1439.50,,32.90031260854463
186,1,0,R,1205.00,1245.00,1400.00,,1440.00;1440.50,,33.055189170426935
187,1,0,R,1206.00,1246.00,1401.00,,1441.00;1441.50,,33.20985084980923
188,1,0,R,1207.00,1247.00,1402.00,,1442.00;1442.50,,33.36429809358752
189,1,0,R,1208.00,1248.00,1403.00,,1443.00;1443.50,,33.51853134741947
190,1,0,R,1209.00,1249.00,1404.00,,1444.00;1444.50,,33.672551055728626
191,1,0,R,1210.00,1250.00,1405.00,,1445.00;1445.50,,33.82635766170875
192,1,0,R,1211.00,1251.00,1406.00,,1446.00;1446.50,,33.97995160732803
193,0,0,R,1416.00,1456.00,1611.00,,1651.00;1651.50,,29.9170451105056
194,0,0,R,1417.00,1457.00,1612.00,,1652.00;1652.50,,30.053857791225415
195,0,0,R,1418.00,1458.00,1613.00,,1653.00;1653.50,,30.19050498941639
196,0,0,R,1419.00,1459.00,1614.00,,1654.00;1654.50,,30.326987005137504
197,0,0,R,1420.00,1460.00,1615.00,,1655.00;1655.50,,30.46330413772274
198,0,0,R,1421.00,1461.00,1616.00,,1656.00;1656.50,,30.599456685783277
199,0,0,R,1422.00,1462.00,1617.00,,1657.00;1657.50,,30.735444947209654
200,0,0,R,1423.00,1463.00,1618.00,,1658.00;1658.50,,30.871269219173954
201,0,0,R,1424.00,1464.00,1619.00,,1659.00;1659.50,,31.006929798131967
202,0,0,R,1425.00,1465.00,1620.00,,1660.00;1660.50,,31.142426979825355
203,0,0,R,1426.00,1466.00,1621.00,,1661.00;1661.50,,31.27776105928378
204,0,0,R,1427.00,1467.00,1622.00,,1662.00;1662.50,,31.41293233082707
205,0,0,R,1428.00,1468.00,1623.00,,1663.00;1663.50,,31.54794108806733
206,0,0,R,1429.00,1469.00,1624.00,,1664.00;1664.50,,31.682787623911086
207,0,0,R,1430.00,1470.00,1625.00,,1665.00;1665.50,,31.817472230561393
208,0,0,R,1431.00,1471.00,1626.00,,1666.00;1666.50,,31.951995199519953
209,1,0,R,1432.00,1472.00,1627.00,,1667.00;1667.50,,32.086356821589206
210,1,0,R,1433.00,1473.00,1628.00,,1668.00;1668.50,,32.22055738687444
211,1,0,R,1434.00,1474.00,1629.00,,1669.00;1669.50,,32.35459718478587
212,1,0,R,1435.00,1475.00,1630.00,,1670.00;1670.50,,32.488476504040705
213,1,0,R,1436.00,1476.00,1631.00,,1671.00;1671.50,,32.62219563266527
214,1,0,R,1437.00,1477.00,1632.00,,1672.00;1672.50,,32.75575485799701
215,1,0,R,1438.00,1478.00,1633.00,,1673.00;1673.50,,32.889154466686584
216,1,0,R,1439.00,1479.00,1634.00,,1674.00;1674.50,,33.02239474469991
217,1,0,R,1440.00,1480.00,1635.00,,1675.00;1675.50,,33.1554759773202
218,1,0,R,1441.00,1481.00,1636.00,,1676.00;1676.50,,33.288398449150016
219,1,0,R,1442.00,1482.00,1637.00,,1677.00;1677.50,,33.421162444113264
220,1,0,R,1443.00,1483.00,1638.00,,1678.00;1678.50,,33.553768245457256
221,1,0,R,1444.00,1484.00,1639.00,,1679.00;1679.50,,33.68621613575469
222,1,0,R,1445.00,1485.00,1640.00,,1680.00;1680.50,,33.81850639690568
223,1,0,R,1446.00,1486.00,1641.00,,1681.00;1681.50,,33.950639310139756
224,1,0,R,1447.00,1487.00,1642.00,,1682.00;1682.50,,34.08261515601783
225,0,0,R,1652.00,1692.00,1847.00,,1887.00;1887.50,,30.516556291390728
226,0,0,R,1653.00,1693.00,1848.00,,1888.00;1888.50,,30.635954461212602
227,0,0,R,1654.00,1694.00,1849.00,,1889.00;1889.50,,30.755226250330775
228,0,0,R,1655.00,1695.00,1850.00,,1890.00;1890.50,,30.87437185929648
229,0,0,R,1656.00,1696.00,1851.00,,1891.00;1891.50,,30.99339148823685
230,0,0,R,1657.00,1697.00,1852.00,,1892.00;1892.50,,31.11228533685601
231,0,0,R,1658.00,1698.00,1853.00,,1893.00;1893.50,,31.23105360443623
232,0,0,R,1659.00,1699.00,1854.00,,1894.00;1894.50,,31.34969648983901
233,0,0,R,1660.00,1700.00,1855.00,,1895.00;1895.50,,31.4682141915062
234,0,0,R,1661.00,1701.00,1856.00,,1896.00;1896.50,,31.586606907461114
235,0,0,R,1662.00,1702.00,1857.00,,1897.00;1897.50,,31.704874835309617
236,0,0,R,1663.00,1703.00,1858.00,,1898.00;1898.50,,31.823018172241245
237,0,0,R,1664.00,1704.00,1859.00,,1899.00;1899.50,,31.94103711503027
238,0,0,R,1665.00,1705.00,1860.00,,1900.00;1900.50,,32.058931860036836
239,0,0,R,1666.00,1706.00,1861.00,,1901.00;1901.50,,32.17670260320799
240,0,0,R,1667.00,1707.00,1862.00,,1902.00;1902.50,,32.29434954007884
241,1,0,R,1668.00,1708.00,1863.00,,1903.00;1903.50,,32.411872865773574
242,1,0,R,1669.00,1709.00,1864.00,,1904.00;1904.50,,32.52927277500656
243,1,0,R,1670.00,1710.00,1865.00,,1905.00;1905.50,,32.64654946208344
244,1,0,R,1671.00,1711.00,1866.00,,1906.00;1906.50,,32.76370312090218
245,1,0,R,1672.00,1712.00,1867.00,,1907.00;1907.50,,32.88073394495413
246,1,0,R,1673.00,1713.00,1868.00,,1908.00;1908.50,,32.99764212732512
247,1,0,R,1674.00,1714.00,1869.00,,1909.00;1909.50,,33.114427860696516
248,1,0,R,1675.00,1715.00,1870.00,,1910.00;1910.50,,33.23109133734624
249,1,0,R,1676.00,1716.00,1871.00,,1911.00;1911.50,,33.34763274914988
250,1,0,R,1677.00,1717.00,1872.00,,1912.00;1912.50,,33.4640522875817
251,1,0,R,1678.00,1718.00,1873.00,,1913.00;1913.50,,33.580350143715705
252,1,0,R,1679.00,1719.00,1874.00,,1914.00;1914.50,,33.69652650822669
253,1,0,R,1680.00,1720.00,1875.00,,1915.00;1915.50,,33.812581571391284
254,1,0,R,1681.00,1721.00,1876.00,,1916.00;1916.50,,33.92851552308896
255,1,0,R,1682.00,1722.00,1877.00,,1917.00;1917.50,,34.04432855280313
256,1,0,R,1683.00,1723.00,1878.00,,1918.00;1918.50,,34.1600208496221
257,0,0,R,1888.00,1928.00,2083.00,,2123.00;2123.50,,30.982811396279725
